"rm","cidade","state","state_code","cod_ibge","capital","year","month","number_deaths"
"Ribeirão Preto","Luís Antônio","SP",35,"3527603",0,2020,3,5
"Ribeirão Preto","Luís Antônio","SP",35,"3527603",0,2020,4,6
"Ribeirão Preto","Luís Antônio","SP",35,"3527603",0,2020,5,4
"Ribeirão Preto","Luís Antônio","SP",35,"3527603",0,2020,6,9
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2019,1,51
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2019,2,34
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2019,3,39
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2019,4,33
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2019,5,46
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2019,6,40
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2019,7,61
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2019,8,56
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2019,9,51
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2019,10,54
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2019,11,49
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2019,12,40
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2020,1,53
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2020,2,42
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2020,3,62
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2020,4,51
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2020,5,34
"Ribeirão Preto","Mococa","SP",35,"3530508",0,2020,6,40
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2019,1,38
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2019,2,29
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2019,3,33
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2019,4,28
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2019,5,41
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2019,6,33
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2019,7,30
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2019,8,35
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2019,9,37
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2019,10,38
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2019,11,33
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2019,12,27
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2020,1,38
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2020,2,27
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2020,3,28
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2020,4,27
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2020,5,19
"Ribeirão Preto","Monte Alto","SP",35,"3531308",0,2020,6,38
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2019,1,20
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2019,2,15
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2019,3,17
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2019,4,16
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2019,5,24
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2019,6,12
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2019,7,15
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2019,8,18
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2019,9,17
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2019,10,14
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2019,11,9
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2019,12,11
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2020,1,20
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2020,2,15
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2020,3,21
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2020,4,12
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2020,5,15
"Ribeirão Preto","Morro Agudo","SP",35,"3531902",0,2020,6,26
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2019,1,6
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2019,2,3
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2019,3,4
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2019,4,4
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2019,5,8
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2019,6,3
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2019,7,7
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2019,8,4
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2019,9,7
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2019,10,5
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2019,11,3
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2020,1,5
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2020,2,4
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2020,3,3
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2020,4,4
"Ribeirão Preto","Nuporanga","SP",35,"3533601",0,2020,5,9
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2019,1,17
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2019,2,25
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2019,3,20
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2019,4,33
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2019,5,18
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2019,6,21
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2019,7,28
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2019,8,27
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2019,9,23
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2019,10,26
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2019,11,17
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2019,12,26
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2020,1,18
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2020,2,16
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2020,3,32
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2020,4,14
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2020,5,21
"Ribeirão Preto","Orlândia","SP",35,"3534302",0,2020,6,44
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2019,1,20
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2019,2,20
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2019,3,22
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2019,4,21
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2019,5,22
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2019,6,20
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2019,7,18
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2019,8,22
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2019,9,23
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2019,10,17
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2019,11,19
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2019,12,11
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2020,1,25
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2020,2,13
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2020,3,13
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2020,4,18
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2020,5,26
"Ribeirão Preto","Pitangueiras","SP",35,"3539509",0,2020,6,20
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2019,1,16
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2019,2,11
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2019,3,12
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2019,4,17
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2019,5,27
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2019,6,14
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2019,7,17
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2019,8,13
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2019,9,12
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2019,10,15
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2019,11,16
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2019,12,13
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2020,1,17
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2020,2,19
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2020,3,13
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2020,4,24
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2020,5,17
"Ribeirão Preto","Pontal","SP",35,"3540200",0,2020,6,23
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2019,1,10
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2019,2,3
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2019,3,10
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2019,4,8
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2019,5,8
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2019,6,19
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2019,7,11
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2019,8,11
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2019,9,7
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2019,10,8
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2019,11,10
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2019,12,8
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2020,1,10
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2020,2,10
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2020,3,10
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2020,4,8
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2020,5,11
"Ribeirão Preto","Pradópolis","SP",35,"3540903",0,2020,6,13
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2019,1,11
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2019,2,6
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2019,3,5
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2019,4,5
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2019,5,7
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2019,6,4
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2019,7,8
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2019,8,3
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2019,9,16
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2019,10,9
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2019,11,9
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2019,12,3
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2020,1,6
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2020,2,4
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2020,3,6
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2020,4,4
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2020,5,8
"Ribeirão Preto","Sales Oliveira","SP",35,"3544905",0,2020,6,7
"Ribeirão Preto","Santa Cruz da Esperança","SP",35,"3546256",0,2019,1,1
"Ribeirão Preto","Santa Cruz da Esperança","SP",35,"3546256",0,2019,3,1
"Ribeirão Preto","Santa Cruz da Esperança","SP",35,"3546256",0,2019,4,4
"Ribeirão Preto","Santa Cruz da Esperança","SP",35,"3546256",0,2019,6,2
"Ribeirão Preto","Santa Cruz da Esperança","SP",35,"3546256",0,2019,7,4
"Ribeirão Preto","Santa Cruz da Esperança","SP",35,"3546256",0,2019,9,2
"Ribeirão Preto","Santa Cruz da Esperança","SP",35,"3546256",0,2019,10,1
"Ribeirão Preto","Santa Cruz da Esperança","SP",35,"3546256",0,2019,11,2
"Ribeirão Preto","Santa Cruz da Esperança","SP",35,"3546256",0,2020,1,2
"Ribeirão Preto","Santa Cruz da Esperança","SP",35,"3546256",0,2020,2,2
"Ribeirão Preto","Santa Cruz da Esperança","SP",35,"3546256",0,2020,3,2
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2019,1,27
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2019,2,21
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2019,3,19
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2019,4,8
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2019,5,23
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2019,6,16
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2019,7,24
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2019,8,24
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2019,9,16
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2019,10,32
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2019,11,35
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2019,12,17
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2020,1,24
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2020,2,8
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2020,3,41
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2020,4,24
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2020,5,19
"Ribeirão Preto","Santa Rita do Passa Quatro","SP",35,"3547502",0,2020,6,12
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2019,1,11
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2019,2,13
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2019,3,13
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2019,4,12
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2019,5,7
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2019,6,21
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2019,7,18
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2019,8,15
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2019,9,17
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2019,10,15
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2019,11,15
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2019,12,6
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2020,1,18
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2020,2,10
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2020,3,15
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2020,4,14
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2020,5,21
"Ribeirão Preto","Santa Rosa de Viterbo","SP",35,"3547601",0,2020,6,21
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2019,1,4
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2019,2,2
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2019,3,1
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2019,4,4
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2019,5,9
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2019,6,4
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2019,7,5
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2019,8,6
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2019,9,5
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2019,10,2
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2019,11,4
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2019,12,5
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2020,1,7
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2020,2,4
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2020,3,8
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2020,4,5
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2020,5,6
"Ribeirão Preto","Santo Antônio da Alegria","SP",35,"3547908",0,2020,6,4
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2019,1,13
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2019,2,9
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2019,3,7
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2019,4,5
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2019,5,8
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2019,6,13
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2019,7,8
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2019,8,17
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2019,9,4
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2019,10,8
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2019,11,5
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2019,12,6
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2020,1,8
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2020,2,8
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2020,3,13
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2020,4,9
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2020,5,7
"Ribeirão Preto","São Simão","SP",35,"3550902",0,2020,6,11
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2019,1,9
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2019,2,8
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2019,3,4
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2019,4,5
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2019,5,5
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2019,6,2
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2019,7,8
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2019,8,5
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2019,9,3
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2019,10,12
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2019,11,3
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2019,12,3
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2020,1,2
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2020,2,4
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2020,3,5
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2020,4,7
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2020,5,3
"Ribeirão Preto","Serra Azul","SP",35,"3551405",0,2020,6,5
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2019,1,19
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2019,2,17
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2019,3,16
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2019,4,14
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2019,5,22
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2019,6,19
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2019,7,27
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2019,8,16
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2019,9,18
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2019,10,15
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2019,11,16
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2019,12,15
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2020,1,25
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2020,2,21
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2020,3,9
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2020,4,19
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2020,5,20
"Ribeirão Preto","Serrana","SP",35,"3551504",0,2020,6,29
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2019,1,75
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2019,2,62
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2019,3,57
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2019,4,83
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2019,5,73
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2019,6,64
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2019,7,90
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2019,8,84
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2019,9,73
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2019,10,70
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2019,11,59
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2019,12,53
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2020,1,69
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2020,2,69
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2020,3,65
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2020,4,84
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2020,5,66
"Ribeirão Preto","Sertãozinho","SP",35,"3551702",0,2020,6,69
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2019,1,7
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2019,2,5
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2019,3,3
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2019,4,5
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2019,5,2
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2019,6,5
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2019,7,6
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2019,8,2
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2019,9,3
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2019,10,2
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2019,11,3
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2019,12,1
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2020,1,2
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2020,2,3
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2020,3,1
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2020,4,4
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2020,5,1
"Ribeirão Preto","Taiúva","SP",35,"3553203",0,2020,6,5
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2019,1,18
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2019,2,17
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2019,3,11
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2019,4,17
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2019,5,16
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2019,6,11
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2019,7,19
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2019,8,10
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2019,9,20
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2019,10,17
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2019,11,14
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2019,12,12
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2020,1,21
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2020,2,14
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2020,3,18
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2020,4,21
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2020,5,11
"Ribeirão Preto","Tambaú","SP",35,"3553302",0,2020,6,17
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2019,1,2
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2019,2,1
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2019,3,3
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2019,4,2
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2019,5,3
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2019,6,3
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2019,7,2
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2019,8,3
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2019,9,3
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2019,10,1
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2019,12,1
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2020,2,1
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2020,3,1
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2020,4,1
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2020,5,1
"Ribeirão Preto","Taquaral","SP",35,"3553658",0,2020,6,2
"Natal","Arês","RN",24,"2401206",0,2019,1,6
"Natal","Arês","RN",24,"2401206",0,2019,2,4
"Natal","Arês","RN",24,"2401206",0,2019,3,4
"Natal","Arês","RN",24,"2401206",0,2019,4,5
"Natal","Arês","RN",24,"2401206",0,2019,5,3
"Natal","Arês","RN",24,"2401206",0,2019,6,7
"Natal","Arês","RN",24,"2401206",0,2019,7,12
"Natal","Arês","RN",24,"2401206",0,2019,8,7
"Natal","Arês","RN",24,"2401206",0,2019,9,2
"Natal","Arês","RN",24,"2401206",0,2019,10,3
"Natal","Arês","RN",24,"2401206",0,2019,11,6
"Natal","Arês","RN",24,"2401206",0,2019,12,3
"Natal","Arês","RN",24,"2401206",0,2020,1,5
"Natal","Arês","RN",24,"2401206",0,2020,2,7
"Natal","Arês","RN",24,"2401206",0,2020,3,9
"Natal","Arês","RN",24,"2401206",0,2020,4,5
"Natal","Arês","RN",24,"2401206",0,2020,5,6
"Natal","Arês","RN",24,"2401206",0,2020,6,10
"Natal","Bom Jesus","RN",24,"2401701",0,2019,1,10
"Natal","Bom Jesus","RN",24,"2401701",0,2019,2,7
